respondent,state,district,newzip,sfaid,f2s,aware2012,startserv,starttaste,startuse,startgrdn,startsrvg,startgrdntst,starttrip,startvisit,starttheme,startprom,startmedia,starthost,startceleb,startinteg,startothrspec,localdef2012,localdefothr2012,regdef2012,othrrest2012,awarefuture,planserv,plantaste,planuse,plangrdn,plansrvg,plangrdntst,plantrip,planvisit,plantheme,planprom,planmedia,planhost,planceleb,planinteg,planothrspec,whenstart,awarenoplan,probseasf2sno,probavailf2sno,probrangef2sno,probhighf2sno,probunstablef2sno,probreliabf2sno,probcomplf2sno,probprocf2sno,probsupplierf2sno,probinfof2sno,proborderf2sno,probtimef2sno,probqualf2sno,probdelivf2sno,probresolvf2sno,probpayf2sno,probothrf2sno,awaref2sdk,serv,taste,coach,grdn,srvg,demo,trip,visit,theme,prom,media,host,celeb,integ,othr2011spec,ageprek,agek5,age68,age912,ageothr1,schoolnum,schoolnumwithmulti,gardennum,gardennumwithmulti,localdef2011,locdefothr2011,regiondef2011,othrrest2011,aware2011,usegeoprf,usedbreak,usedlunch,usedsup,usedsnack,usedffvp,usedsumr,directprod,directcoop,directfmkt,directcsa,directmanu,interdist,intercoop,interfsmc,interdod,interusda,interstate,interothr,fruit,veg,milk,dairy,meat,eggs,seafd,vegprot,grain,baked,herb,othr,specothrpurch,catlist,catwantlist,top1,top2,top3,top4,top5,top5list,fruitfreq,vegfreq,milkfreq,dairyfreq,meatfreq,eggsfreq,seafdfreq,vegprotfreq,grainfreq,bakedfreq,herbfreq,othrfreq,specothrfreq,newcost,newcostwithmulti,newshincl,pctsummarypage,pctdetailpage,newshinclwithmulti,newshexcl,newshexclwithmulti,dolinclmilk,dolexclmilk,future,futureothr,probseas2011,probavail2011,probrange2011,probhigh2011,probunstable2011,probreliab2011,probcompl2011,probproc2011,probsupplier2011,probinfo2011,proborder2011,probtime2011,probqual2011,probdeliv2011,probresolv2011,probpay2011,probothr12011,othrinfo,success,success2,mast_fax_late,multidistresp,corrflag,phase2,leaid,CONUM,CDCODE,LATCOD,LONCOD,TYPE,BIEA,students,allschools,totexpfs,salaryfs,benefitsfs,nonlaborexp,salesfs,fedmoney,TOTALEXP,ULOCAL,pctfarm,AM,ASIAN,HISP,BLACK,WHITE,PACIFIC,TR
2620262687.0,CA,SAN GABRIEL UNIFIED,91776.0,1857,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0, ,41518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,634425.0,6037,627,34.097604,-118.104876,1,0,3612,7,2498000,972000,347000,1179000,814000,1858000,54298000,21,0.11988,19,2975,2864,125,573,18,149
2627066624.0,CA,SAN JACINTO UNIFIED,92582.0,3367249,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,1,0,0,0,0,0,1,0,0,0,0,0,0, ,0,1,0,0, ,6,6,.,.,2, , , ,1,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0, ,2,2,2,2,2,2,2,2,2,2,2,2, , , ,Kiwi, , , , ,Kiwi,7,7,7,7,7,7,7,7,7,7,7,7, ,1500000,1500000,0,0,0 %,0,0,0,0,0,3, ,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0, , , ,.,lat, ,0.0,.,634440.0,6065,636,33.765447,-116.958714,1,0,4368,9,2829000,1116000,462000,1251000,264000,3020000,95319000,22,0.58104,230,208,6576,760,1825,64,188
2600615210.0,CA,SAN JOAQUIN COUNTY OFFICE OF EDUCATION,95213.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We contract for prepared meals.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,691031.0,6077,609,37.905249,-121.230074,4,0,159,1,547000,167000,72000,308000,12000,377000,141795000,41,0.49686,49,202,1558,503,785,20,104
2641690801.0,CA,SAN JOSE UNIFIED,95126.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,0,0,1,0,0,1,0,0,0,0,0, ,0,1,0,0, ,2,2,0,0,3, , , ,1,3,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0, ,1,1,1,2,3,3,2,1,1,2,2,4, ,"Fruit, Vegetables, Milk, Beans/Seeds/Nuts, Grain/Flour","Meat/Poultry, Eggs",Strawberries,Broccoli,Grapes,Apples,Oranges,"Strawberries, Broccoli, Grapes, Apples, Oranges",1,1,1,2,2,2,6,3,2,3,4,6, ,4500000,4500000,., , ,.,.,.,.,.,1, ,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0, , , ,.,lat, ,0.0,.,634590.0,6085,619,37.335474,-121.911108,1,0,17900,27,9508000,2997000,1314000,5197000,2209000,7387000,362426000,11,0.27291,183,4764,17441,1050,8610,158,1102
2602379888.0,CA,SAN JUAN UNIFIED,95628.0, ,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,2,1,1,0,1,1,1,0,0,0,0,0,0,1,1, ,41426,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,634620.0,6067,607,38.633301,-121.345946,1,0,30535,40,12111000,4432000,1830000,5849000,3881000,9117000,470246000,21,0.41461,629,2896,9059,3696,29627,421,917
2621894539.0,CA,SAN LEANDRO UNIFIED,94579.0, ,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,2,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,634680.0,6001,613,37.696095,-122.160485,1,0,1389,2,2693000,905000,228000,1560000,737000,2165000,113276000,13,0.50612,36,2016,4009,1446,1007,110,246
2574777221.0,CA,SAN LORENZO VALLEY UNIFIED,95018.0,4469807,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,1,1,0,1,0,1,1,1,0,0,1, ,0,1,1,0, ,.,.,.,.,4, , , ,1,2,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0, ,1,1,1,2,2,2,2,2,2,1,1,2, ,"Fruit, Vegetables, Milk, Baked goods, Herbs", ,Lettuce,Apples,Carrots,Broccoli,Cabage,"Lettuce, Apples, Carrots, Broccoli, Cabage",2,1,1,7,7,7,7,7,7,1,1,7, ,250000,250000,30,30,30 %,30,30,30,75000,75000,1, ,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0, , , ,.,lat, ,0.0,.,634740.0,6087,618,37.084252,-122.074121,1,0,1191,2,465000,212000,78000,175000,245000,151000,24745000,41,0.05122,21,175,529,52,3141,15,331
2621618542.0,CA,SAN LUCAS UNION ELEMENTARY,93954.0,27-66183,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We do not prepare our own meals at this district. We vend from a neighboring district. I am unsure of who they procure their produce from.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,634770.0,6053,620,36.12996,-121.016446,1,0,65,1,40000,12000,7000,21000,0,26000,1169000,42,0.95385,0,0,63,0,2,0,0
2565942916.0,CA,SAN LUIS COASTAL UNIFIED,93401.0,688000,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,1,1,1,0,0,0,0,1,0,0,0,0, ,0,1,1,0, ,13,1,6,6,2, , , ,3,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0, ,1,1,2,2,2,2,2,2,2,2,2,2, ,"Fruit, Vegetables", ,Strawberries,Apples,Leaf Lettuce,Kiwi,Tangerines,"Strawberries, Apples, Leaf Lettuce, Kiwi, Tangerines",2,2,7,7,7,7,7,7,7,7,7,7, ,10000,10000,10,10,10 %,10,5,5,1000,500,1, ,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0, , , ,.,lat, ,0.0,.,634800.0,6079,624,35.279605,-120.649573,1,0,7204,16,1890000,798000,240000,852000,876000,977000,75463000,13,0.35189,32,411,1889,95,4632,10,281
2601728214.0,CA,SAN MARCOS UNIFIED,92069.0,2497,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, ,.,.,.,.,., , , ,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,No response was provided.,No response was provided.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,634880.0,6073,650,33.142252,-117.165681,1,0,15417,14,5685000,2052000,590000,3043000,2239000,4122000,177284000,13,0.0886,96,1455,8856,534,7784,117,275
2600630333.0,CA,SAN MATEO COUNTY OFFICE OF EDUCATION,94065.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"our meal vendor purchases local products, we purchase meals from them.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,691033.0,6081,614,37.525894,-122.263084,4,0,447,5,65000,0,0,65000,0,0,137541000,13,0.64877,2,85,238,50,84,16,8
2624834280.0,CA,SAN MATEO UNION HIGH,94401.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1, ,.,.,.,.,2, , , ,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,5,5,4,2,4,4,4,4,4,4,4,4, , , , , , , , , ,1,1,7,7,7,7,7,7,7,7,7,7, ,600000,600000,15,15,15 %,15,15,15,90000,90000,0,If The Cost Are Equal Or Less And There Insurance Coverage Is Enough To Protect The District From Any Health Issues,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,The Amount Of Insurance Coverage, , ,.,lat, ,0.0,.,634980.0,6081,614,37.577534,-122.331337,1,0,6631,5,1792000,779000,336000,677000,982000,618000,151723000,13,0.0754,6,2202,2443,130,2494,219,753
2619857756.0,CA,SAN MATEO-FOSTER CITY,94404.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,0, ,10,1,0,0,6, , , ,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0, ,1,1,1,2,1,2,2,2,1,1,1,2, ,"Fruit, Vegetables, Milk, Meat/Poultry, Grain/Flour, Baked goods, Herbs", ,Lettuce,Carrotts,Whole Grain Breads,Milk,Beef,"Lettuce, Carrotts, Whole Grain Breads, Milk, Beef",4,1,1,4,3,7,7,7,6,1,6,7, ,570147,570147,26,26,26 %,26,4,4,148238.22,22805.88,1, ,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1, , , ,.,lat, ,0.0,.,634920.0,6081,614,37.565587,-122.273532,1,0,7511,14,1687000,675000,259000,753000,851000,1220000,108491000,13,0.24604,14,2929,3803,230,3196,360,672
2624165122.0,CA,SAN YSIDRO ELEMENTARY,92173.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,635220.0,6073,651,32.559205,-117.041319,1,0,5252,7,1919000,606000,230000,1083000,193000,1925000,74926000,11,0.36881,2,272,4717,124,99,8,30
2603904255.0,CA,SANGER UNIFIED,93657.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,1, ,.,.,0,0,7, ,Central Valley Of California, ,1,3,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0, ,1,1,1,1,4,1,4,1,4,1,3,2, ,"Fruit, Vegetables, Milk, Dairy products, Eggs, Beans/Seeds/Nuts, Baked goods",Herbs,Oranges,Peaches,Nectarines,Plums,Raisins,"Oranges, Peaches, Nectarines, Plums, Raisins",3,3,1,4,7,6,7,3,7,4,7,7, ,2000000,2000000,25,25,25 %,25,10,10,500000,200000,1, ,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1, , ,"We Were Able To Find A Local Orange Grower To Supply The District With Great Success And Fabulous Oranges!  A Stone Fruit Grower In Our Area Is Now Suppling The District With Fresh Peaches, Nectarines, And Plum During The Spring/Summer Months.",.,lat, ,0.0,.,635250.0,6019,621,36.705838,-119.564384,1,0,2541,7,4469000,1560000,595000,2314000,544000,4308000,108739000,41,0.44471,45,1198,7560,164,1769,21,115
2601817829.0,CA,SANTA ANA UNIFIED,92705.0, ,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,2,1,1,0,0,0,0,0,1,1,1,1,1,1,0, ,2013-2014 School Year,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,635310.0,6059,646,33.742628,-117.84669,1,0,17900,19,25700000,8532000,3396000,13772000,3560000,25912000,565275000,11,0.37955,65,1672,53289,269,1599,78,278
2601700784.0,CA,SANTA BARBARA COUNTY OFFICE OF EDUCATION,93105.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1, ,1,1,.,.,6, , , ,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0, ,1,1,1,1,4,1,4,4,4,4,1,2, ,"Fruit, Vegetables, Milk, Dairy products, Eggs, Herbs", ,Fruit,Vegetables,Meats,Chicken,Eggs,"Fruit, Vegetables, Meats, Chicken, Eggs",2,2,1,2,2,2,6,2,2,4,2,4, ,10000,10000,15,15,15 %,15,8,8,1500,800,1, ,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0, , , ,.,lat, ,0.0,.,691034.0,6083,624,34.451177,-119.76932,4,0,645,4,108000,0,0,108000,0,558000,71838000,22,0.66512,5,5,506,13,106,0,10
2624398596.0,CA,SANTA BARBARA UNIFIED,93101.0,02647Sn-42Psd,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,1,1,1,0,1,1,1,1,0,0,0,Breakfast in the Classroom is used as a vehicle to further educate on Harvest of the Month and other nutrition ed lessons that can be presented during breakfast in the classroom.,0,1,1,0, ,8,8,8,8,4, , , ,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0, ,1,1,3,3,1,3,3,3,3,1,1,1, ,"Fruit, Vegetables, Meat/Poultry, Baked goods, Herbs","Milk, Dairy products, Eggs, Seafood, Beans/Seeds/Nuts, Grain/Flour",Ground Beef,Salad Greens,Carrots,Kale,Oranges,"Ground Beef, Salad Greens, Carrots, Kale, Oranges",1,1,7,7,5,7,7,7,7,5,1,1, ,.,.,20,20,20 %,20,8,8,.,.,1, ,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0, ,No,"I Am Proud To Say That 5 Years Ago, And Before It Was The Trend, The Santa Barbara Unified School District Was Dedicated To Procuring The Freshest And Most Local Produce Possible.  With Consistent Outreach To Local Farmers In Our Community, The",.,lat, ,0.0,.,601414.0,6083,624,34.420967,-119.69589,1,0,14038,20,.,.,.,.,.,.,.,13,0.29157,96,501,8877,200,5206,18,428
2601748974.0,CA,SANTA MARIA-BONITA,93454.0,2629,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,0,0,1,0,1,1,1,1,1,0,1, ,1,1,1,0, ,.,.,.,.,2, , , ,2,3,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0, ,1,1,1,1,2,1,2,2,2,2,2,2, ,"Fruit, Vegetables, Milk, Dairy products, Eggs", ,Apples,Romaine Lettuce,Chicken,Beef,Cheese,"Apples, Romaine Lettuce, Chicken, Beef, Cheese",1,2,1,4,1,6,7,2,1,7,4,7, ,4000000,4000000,21,21,21 %,21,21,21,840000,840000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,1.0,.,605580.0,6083,624,34.945379,-120.431457,1,0,9625,12,5940000,1847000,455000,3638000,44000,6379000,112077000,13,0.54234,43,333,13445,117,639,24,23
2619156621.0,CA,SANTA MONICA-MALIBU UNIFIED,90404.0,1825,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,We have offered and served local farmer produce since 1997.,0,1,1,1, ,.,.,.,.,7, ,"Some Of Our Farmers Are As Close As 50 Miles, Others A Little Further.", ,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0, ,1,1,2,2,2,2,2,2,2,2,2,2, ,"Fruit, Vegetables", ,Apples,Oranges,Broccoli,Cauliflower,Carrots,"Apples, Oranges, Broccoli, Cauliflower, Carrots",1,1,7,7,7,7,7,7,7,7,7,7, ,1200000,1200000,4,4,4 %,4,4,4,48000,48000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We Are Happy With The Program We'Ve Had In Place Since 1997, , ,.,lat, ,0.0,.,635700.0,6037,633,34.02203,-118.479542,1,0,5606,7,3322000,1327000,432000,1563000,1613000,1556000,157206000,13,0.24117,30,750,3435,745,5803,31,674
10290.0,CA,SANTA PAULA ELEMENTARY,93060.0,5.6726E+13,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,0,0,0,1,1,1,0,1,0,0, ,0,0,0,1,0,2,2,0,0,1, , , ,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,.,.,2,2,2,2,.,1,1,., ,"Fruit, Vegetables, Baked goods, Herbs", ,Lettuce,Carrots,Strawberries,Oranges,Brocolli,"Lettuce, Carrots, Strawberries, Oranges, Brocolli",1,1,1,1,.,.,.,.,.,.,.,., ,6000,6000,18,18,18 %,18,2,2,1080,120,1, ,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0, , , ,fax, ,0.0,.,635730.0,6111,626,34.3455,-119.078898,1,0,1762,4,2054000,757000,229000,1068000,65000,1880000,37094000,31,0.35074,2,9,3481,9,184,4,5
2566345195.0,CA,SANTA ROSA ELEMENTARY,95401.0,2876,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0, ,.,.,5,5,4, , , ,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0, ,1,1,3,3,3,3,3,3,3,3,3,3, ,"Fruit, Vegetables","Milk, Dairy products, Meat/Poultry, Eggs, Seafood, Beans/Seeds/Nuts, Grain/Flour, Baked goods, Herbs",Apples,Lettuce,Squash,Strawberries, ,"Apples, Lettuce, Squash, Strawberries",2,2,1,2,7,7,7,5,7,7,7,7, ,300000,300000,12,12,12 %,12,8,8,36000,24000,1, ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1, , , ,.,lat, ,1.0,.,635810.0,6097,605,38.449318,-122.723185,2,0,2517,5,.,.,.,.,.,.,.,12,0.19229,60,242,3003,105,1388,25,222
2615641792.0,CA,SANTA YNEZ VALLEY UNION HIGH,93460.0,2650,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,1, ,1,1,0,0,3, , , ,2,.,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0, ,1,1,1,1,2,1,2,2,2,1,2,2, ,"Fruit, Vegetables, Milk, Dairy products, Eggs, Baked goods", ,Apples,Strawberries,Lettuce, , ,"Apples, Strawberries, Lettuce",1,1,1,1,2,1,6,6,7,1,6,6, ,14000,14000,., , ,.,.,.,.,.,1, ,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0, , ,"We Currently Work With A Group That Provides Gleened Food To Our District At No Cost, But The Supply Is Not Steady And Is Hard To Plan Meals.",.,lat, ,0.0,.,635850.0,6083,624,34.608492,-120.099684,1,0,1042,2,288000,135000,69000,84000,179000,115000,11098000,32,0.01631,11,9,400,2,582,0,38
2624800431.0,CA,SAUSALITO MARIN CITY,94965.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,1,1,1,1,0,1,1,0,0,0,1, ,0,1,1,0, ,.,.,.,.,0,Sausalito Marin City = Within 200 Miles    Bolinas-Stinson = City/County, , ,2,3,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0, ,1,1,1,1,3,1,3,4,4,1,1,4, ,"Fruit, Vegetables, Milk, Dairy products, Eggs, Baked goods, Herbs","Meat/Poultry, Seafood",Vegatable - Quality Value (More Expensive),Breads - Quality Value (More Expensive),Dairy - Quality Value (More Expensive), , ,"Vegatable - Quality Value (More Expensive), Breads - Quality Value (More Expensive), Dairy - Quality Value (More Expensive)",3,4,4,4,7,5,5,5,6,6,5,7, ,.,80000,.,No response was provided.,No response was provided.,80,.,.,.,.,1, ,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1, , , , ,lat,multidistresp,0.0,.,636000.0,6041,602,37.87255,-122.51371,1,0,92,1,222000,43000,13000,166000,18000,136000,10344000,21,0.23913,2,32,121,124,96,4,17
